NEType,NEFdn,NEName,Bios Ver,Bios Ver Ex,Board Name,Board Type,CLEICode,Date Of Last Service,Date Of Manufacture,Subrack No.,Inventory Unit ID,Inventory Unit Type,Issue Number,BOM Code,LAN Ver,Logic Ver,MBUS Ver,Manufacturer Data,Model,Module No.,Port No.,Cabinet No.,Serial Number,Slot No.,Slot Pos,Software Version,Subslot No.,Unit Position,User Label,Vendor Name,Vendor Unit Family Type,Vendor Unit Type Number,Hardware Version
BSC6910UMTS,NE=353,PTM01,152,225,EGPUa,WP11EGPUa, , ,2017-08-09,0,3,Hardware,00,03054296, ,(U4)003(U1012)003(U30)004(U31)003, ,PARC WP11EGPUa Evolved General Processing Unit REV:a, ,-1,-1,0,210305429610H8000074,3,0,V100R023C10SPC500,-1,"CabinetNo=0,SubrackNo=0,SlotNo=3,SlotPos=0,SubSlotNo=-1,PortNo=-1", ,Huawei,Board,0, 
BSC6910UMTS,NE=353,PTM01,152,225,EGPUa,WP11EGPUa, , ,2017-08-09,0,4,Hardware,00,03054296, ,(U4)003(U1012)003(U30)004(U31)003, ,PARC WP11EGPUa Evolved General Processing Unit REV:a, ,-1,-1,0,210305429610H8000051,4,0,V100R023C10SPC500,-1,"CabinetNo=0,SubrackNo=0,SlotNo=4,SlotPos=0,SubSlotNo=-1,PortNo=-1", ,Huawei,Board,0, 
BSC6910UMTS,NE=353,PTM01, , ,PEM,WP1EPEMa, , ,2017-07-26,1,36,Hardware,00,02120757, , , ,"Power Distribution Box,PARCb,WP1EPEMa,Power Entry Module,REV:a,Power Entry Module for PARCb subrack,2 inputs,60A,-48VDC,2,2,4800W", ,-1,-1,0,2102120757P0H7000184,36,0, ,-1,-1, ,Huawei,PMU,0, 
BSC6910UMTS,NE=353,PTM01,152,225,EGPUa,WP11EGPUa, , ,2017-08-09,0,6,Hardware,00,03054296, ,(U4)003(U1012)003(U30)004(U31)003, ,PARC WP11EGPUa Evolved General Processing Unit REV:a, ,-1,-1,0,210305429610H8000053,6,0,V100R023C10SPC500,-1,"CabinetNo=0,SubrackNo=0,SlotNo=6,SlotPos=0,SubSlotNo=-1,PortNo=-1", ,Huawei,Board,0, 
BSC6910UMTS,NE=353,PTM01,152,225,EGPUa,WP11EGPUa, , ,2017-08-09,0,7,Hardware,00,03054296, ,(U4)003(U1012)003(U30)004(U31)003, ,PARC WP11EGPUa Evolved General Processing Unit REV:a, ,-1,-1,0,210305429610H8000054,7,0,V100R023C10SPC500,-1,"CabinetNo=0,SubrackNo=0,SlotNo=7,SlotPos=0,SubSlotNo=-1,PortNo=-1", ,Huawei,Board,0, 
BSC6910UMTS,NE=353,PTM01,152,225,EGPUa,WP11EGPUa, , ,2017-08-09,0,8,Hardware,00,03054296, ,(U4)003(U1012)003(U30)004(U31)003, ,PARC WP11EGPUa Evolved General Processing Unit REV:a, ,-1,-1,0,210305429610H8000055,8,0,V100R023C10SPC500,-1,"CabinetNo=0,SubrackNo=0,SlotNo=8,SlotPos=0,SubSlotNo=-1,PortNo=-1", ,Huawei,Board,0, 
BSC6910UMTS,NE=353,PTM01,152,225,EGPUa,WP11EGPUa, , ,2017-08-09,0,9,Hardware,00,03054296, ,(U4)003(U1012)003(U30)004(U31)003, ,PARC WP11EGPUa Evolved General Processing Unit REV:a, ,-1,-1,0,210305429610H8000056,9,0,V100R023C10SPC500,-1,"CabinetNo=0,SubrackNo=0,SlotNo=9,SlotPos=0,SubSlotNo=-1,PortNo=-1", ,Huawei,Board,0, 
BSC6910UMTS,NE=353,PTM01,142,207,GCUb,WP11GCUb, , ,2017-08-09,0,14,Hardware,00,03054333, ,(U1)001(U82)001, ,PARC WP11GCUb General Clock Unit REV:b, ,-1,-1,0,210305433310H8000104,14,1,V100R023C10SPC500,-1,"CabinetNo=0,SubrackNo=0,SlotNo=14,SlotPos=1,SubSlotNo=-1,PortNo=-1", ,Huawei,Board,0, 
BSC6910UMTS,NE=353,PTM01,142,207,GCUb,WP11GCUb, , ,2017-08-09,0,15,Hardware,00,03054333, ,(U1)001(U82)001, ,PARC WP11GCUb General Clock Unit REV:b, ,-1,-1,0,210305433310H8000103,15,1,V100R023C10SPC500,-1,"CabinetNo=0,SubrackNo=0,SlotNo=15,SlotPos=1,SubSlotNo=-1,PortNo=-1", ,Huawei,Board,0, 
BSC6910UMTS,NE=353,PTM01,119,183,SCUc,WP11SCUc, , ,2017-08-09,0,20,Hardware,00,03056240, ,(U26)002(U1)007, ,PARC WP11SCUc GE Switching and Control Unit REV:c, ,-1,-1,0,210305624010H8000190,20,1,V100R023C10SPC500,-1,"CabinetNo=0,SubrackNo=0,SlotNo=20,SlotPos=1,SubSlotNo=-1,PortNo=-1", ,Huawei,Board,0, 
BSC6910UMTS,NE=353,PTM01,119,183,SCUc,WP11SCUc, , ,2017-08-09,0,21,Hardware,00,03056240, ,(U26)002(U1)007, ,PARC WP11SCUc GE Switching and Control Unit REV:c, ,-1,-1,0,210305624010H8000189,21,1,V100R023C10SPC500,-1,"CabinetNo=0,SubrackNo=0,SlotNo=21,SlotPos=1,SubSlotNo=-1,PortNo=-1", ,Huawei,Board,0, 
BSC6910UMTS,NE=353,PTM01,152,225,EXOUa,WP11EXOUa, , ,2017-08-09,0,22,Hardware,00,03054298, ,(U4)003(U1012)003(U30)003(U31)004, ,PARC  WP11EXOUa Evolved 2-port 10GE Optical interface Unit REV:a, ,-1,-1,0,210305429810H8000027,22,1,V100R023C10SPC500,-1,"CabinetNo=0,SubrackNo=0,SlotNo=22,SlotPos=1,SubSlotNo=-1,PortNo=-1", ,Huawei,Board,0, 
BSC6910UMTS,NE=353,PTM01,152,225,EXOUa,WP11EXOUa, , ,2017-08-09,0,23,Hardware,00,03054298, ,(U4)003(U1012)003(U30)003(U31)004, ,PARC  WP11EXOUa Evolved 2-port 10GE Optical interface Unit REV:a, ,-1,-1,0,210305429810H8000028,23,1,V100R023C10SPC500,-1,"CabinetNo=0,SubrackNo=0,SlotNo=23,SlotPos=1,SubSlotNo=-1,PortNo=-1", ,Huawei,Board,0, 
BSC6910UMTS,NE=353,PTM01,152,225,EXOUa,WP11EXOUa, , ,2017-08-09,0,24,Hardware,00,03054298, ,(U4)003(U1012)003(U30)003(U31)004, ,PARC  WP11EXOUa Evolved 2-port 10GE Optical interface Unit REV:a, ,-1,-1,0,210305429810H8000026,24,1,V100R023C10SPC500,-1,"CabinetNo=0,SubrackNo=0,SlotNo=24,SlotPos=1,SubSlotNo=-1,PortNo=-1", ,Huawei,Board,0, 
BSC6910UMTS,NE=353,PTM01,152,225,EXOUa,WP11EXOUa, , ,2017-08-09,0,25,Hardware,00,03054298, ,(U4)003(U1012)003(U30)003(U31)004, ,PARC  WP11EXOUa Evolved 2-port 10GE Optical interface Unit REV:a, ,-1,-1,0,210305429810H8000025,25,1,V100R023C10SPC500,-1,"CabinetNo=0,SubrackNo=0,SlotNo=25,SlotPos=1,SubSlotNo=-1,PortNo=-1", ,Huawei,Board,0, 
BSC6910UMTS,NE=353,PTM01, , ,PFCU,WP1E5PFNS, , ,2017-08-04,0,29,Hardware,00,02120662, , , ,"Fan Tray Assembly,PARCb,WP1E5PFNS,Base Station Controller 9 Fan Box", ,-1,-1,0,2102120662N0H8000044,29,0,2,-1,"CabinetNo=0,SubrackNo=0,SlotNo=29,SlotPos=0,SubSlotNo=-1,PortNo=-1", ,Huawei,FAN,0, 
BSC6910UMTS,NE=353,PTM01, , ,PFCU,WP1E5PFNS, , ,2017-08-04,0,31,Hardware,00,02120662, , , ,"Fan Tray Assembly,PARCb,WP1E5PFNS,Base Station Controller 9 Fan Box", ,-1,-1,0,2102120662N0H8000035,31,0,2,-1,"CabinetNo=0,SubrackNo=0,SlotNo=31,SlotPos=0,SubSlotNo=-1,PortNo=-1", ,Huawei,FAN,0, 
BSC6910UMTS,NE=353,PTM01, , ,MDMC,WP12PAMU, , ,2017-07-09,0,28,Hardware,00,03021JAH, , , ,"Manufactured Board,PARCb,WP12PAMU,Auto Power Monitor Unit", ,-1,-1,0,021JAH10H7000238,28,0,2,-1,"CabinetNo=0,SubrackNo=0,SlotNo=28,SlotPos=0,SubSlotNo=-1,PortNo=-1", ,Huawei,PMU,0, 
BSC6910UMTS,NE=353,PTM01,152,225,EGPUa,WP11EGPUa, , ,2017-08-09,1,0,Hardware,00,03054296, ,(U4)003(U1012)003(U30)004(U31)003, ,PARC WP11EGPUa Evolved General Processing Unit REV:a, ,-1,-1,0,210305429610H8000057,0,0,V100R023C10SPC500,-1,"CabinetNo=0,SubrackNo=1,SlotNo=0,SlotPos=0,SubSlotNo=-1,PortNo=-1", ,Huawei,Board,0, 
BSC6910UMTS,NE=353,PTM01,152,225,EGPUa,WP11EGPUa, , ,2017-08-09,1,1,Hardware,00,03054296, ,(U4)003(U1012)003(U30)004(U31)003, ,PARC WP11EGPUa Evolved General Processing Unit REV:a, ,-1,-1,0,210305429610H8000058,1,0,V100R023C10SPC500,-1,"CabinetNo=0,SubrackNo=1,SlotNo=1,SlotPos=0,SubSlotNo=-1,PortNo=-1", ,Huawei,Board,0, 
BSC6910UMTS,NE=353,PTM01,152,225,EGPUa,WP11EGPUa, , ,2017-08-09,1,2,Hardware,00,03054296, ,(U4)003(U1012)003(U30)004(U31)003, ,PARC WP11EGPUa Evolved General Processing Unit REV:a, ,-1,-1,0,210305429610H8000059,2,0,V100R023C10SPC500,-1,"CabinetNo=0,SubrackNo=1,SlotNo=2,SlotPos=0,SubSlotNo=-1,PortNo=-1", ,Huawei,Board,0, 
BSC6910UMTS,NE=353,PTM01,152,225,EGPUa,WP11EGPUa, , ,2017-08-09,1,7,Hardware,00,03054296, ,(U4)003(U1012)003(U30)004(U31)003, ,PARC WP11EGPUa Evolved General Processing Unit REV:a, ,-1,-1,0,210305429610H8000076,7,0,V100R023C10SPC500,-1,"CabinetNo=0,SubrackNo=1,SlotNo=7,SlotPos=0,SubSlotNo=-1,PortNo=-1", ,Huawei,Board,0, 
BSC6910UMTS,NE=353,PTM01,152,225,EGPUa,WP11EGPUa, , ,2017-08-09,1,8,Hardware,00,03054296, ,(U4)003(U1012)003(U30)004(U31)003, ,PARC WP11EGPUa Evolved General Processing Unit REV:a, ,-1,-1,0,210305429610H8000075,8,0,V100R023C10SPC500,-1,"CabinetNo=0,SubrackNo=1,SlotNo=8,SlotPos=0,SubSlotNo=-1,PortNo=-1", ,Huawei,Board,0, 
BSC6910UMTS,NE=353,PTM01,119,183,SCUc,WP11SCUc, , ,2017-08-09,1,20,Hardware,00,03056240, ,(U26)002(U1)007, ,PARC WP11SCUc GE Switching and Control Unit REV:c, ,-1,-1,0,210305624010H8000188,20,1,V100R023C10SPC500,-1,"CabinetNo=0,SubrackNo=1,SlotNo=20,SlotPos=1,SubSlotNo=-1,PortNo=-1", ,Huawei,Board,0, 
BSC6910UMTS,NE=353,PTM01,119,183,SCUc,WP11SCUc, , ,2017-08-09,1,21,Hardware,00,03056240, ,(U26)002(U1)007, ,PARC WP11SCUc GE Switching and Control Unit REV:c, ,-1,-1,0,210305624010H8000187,21,1,V100R023C10SPC500,-1,"CabinetNo=0,SubrackNo=1,SlotNo=21,SlotPos=1,SubSlotNo=-1,PortNo=-1", ,Huawei,Board,0, 
BSC6910UMTS,NE=353,PTM01, , ,PFCU,WP1E5PFNS, , ,2017-08-04,1,29,Hardware,00,02120662, , , ,"Fan Tray Assembly,PARCb,WP1E5PFNS,Base Station Controller 9 Fan Box", ,-1,-1,0,2102120662N0H8000049,29,0,2,-1,"CabinetNo=0,SubrackNo=1,SlotNo=29,SlotPos=0,SubSlotNo=-1,PortNo=-1", ,Huawei,FAN,0, 
BSC6910UMTS,NE=353,PTM01, , ,PFCU,WP1E5PFNS, , ,2017-08-04,1,31,Hardware,00,02120662, , , ,"Fan Tray Assembly,PARCb,WP1E5PFNS,Base Station Controller 9 Fan Box", ,-1,-1,0,2102120662N0H8000046,31,0,2,-1,"CabinetNo=0,SubrackNo=1,SlotNo=31,SlotPos=0,SubSlotNo=-1,PortNo=-1", ,Huawei,FAN,0, 
BSC6910UMTS,NE=353,PTM01, , ,MDMC,WP12PAMU, , ,2017-07-09,1,28,Hardware,00,03021JAH, , , ,"Manufactured Board,PARCb,WP12PAMU,Auto Power Monitor Unit", ,-1,-1,0,021JAH10H7000235,28,0,2,-1,"CabinetNo=0,SubrackNo=1,SlotNo=28,SlotPos=0,SubSlotNo=-1,PortNo=-1", ,Huawei,PMU,0, 
BSC6910UMTS,NE=353,PTM01, , ,PEM,WP1EPEMa, , ,2017-07-26,0,35,Hardware,00,02120757, , , ,"Power Distribution Box,PARCb,WP1EPEMa,Power Entry Module,REV:a,Power Entry Module for PARCb subrack,2 inputs,60A,-48VDC,2,2,4800W", ,-1,-1,0,2102120757P0H7000176,35,0, ,-1,-1, ,Huawei,PMU,0, 
BSC6910UMTS,NE=353,PTM01, , ,PEM,WP1EPEMa, , ,2017-07-26,0,36,Hardware,00,02120757, , , ,"Power Distribution Box,PARCb,WP1EPEMa,Power Entry Module,REV:a,Power Entry Module for PARCb subrack,2 inputs,60A,-48VDC,2,2,4800W", ,-1,-1,0,2102120757P0H7000185,36,0, ,-1,-1, ,Huawei,PMU,0, 
BSC6910UMTS,NE=353,PTM01, , ,PEM,WP1EPEMa, , ,2017-07-26,1,35,Hardware,00,02120757, , , ,"Power Distribution Box,PARCb,WP1EPEMa,Power Entry Module,REV:a,Power Entry Module for PARCb subrack,2 inputs,60A,-48VDC,2,2,4800W", ,-1,-1,0,2102120757P0H7000188,35,0, ,-1,-1, ,Huawei,PMU,0, 
BSC6910UMTS,NE=353,PTM01, , ,FModule,D10045-02-3m-04, , ,2017-07-03,1,2,Hardware, , , , , ,41200Mb/s-115nm-Reserved, ,-1,2,0,1011751727000059,20,2, ,-1,"CabinetNo=0,SubrackNo=1,SlotNo=20,SlotPos=2,SubSlotNo=-1,PortNo=2", ,TIMEINTERCONNECT,FModule,0, 
BSC6910UMTS,NE=353,PTM01, , ,FModule,D10045-02-3m-04, , ,2017-07-03,1,3,Hardware, , , , , ,41200Mb/s-115nm-Reserved, ,-1,3,0,1011751727000064,20,2, ,-1,"CabinetNo=0,SubrackNo=1,SlotNo=20,SlotPos=2,SubSlotNo=-1,PortNo=3", ,TIMEINTERCONNECT,FModule,0, 
BSC6910UMTS,NE=353,PTM01, , ,FModule,D10045-02-3m-04, , ,2017-07-03,1,0,Hardware, , , , , ,41200Mb/s-115nm-Reserved, ,-1,0,0,1011751727000004,21,2, ,-1,"CabinetNo=0,SubrackNo=1,SlotNo=21,SlotPos=2,SubSlotNo=-1,PortNo=0", ,TIMEINTERCONNECT,FModule,0, 
BSC6910UMTS,NE=353,PTM01, , ,FModule,D10045-02-3m-04, , ,2017-07-03,1,1,Hardware, , , , , ,41200Mb/s-115nm-Reserved, ,-1,1,0,1011751727000103,21,2, ,-1,"CabinetNo=0,SubrackNo=1,SlotNo=21,SlotPos=2,SubSlotNo=-1,PortNo=1", ,TIMEINTERCONNECT,FModule,0, 
BSC6910UMTS,NE=353,PTM01, , ,FModule,D10045-02-3m-04, , ,2017-07-03,1,2,Hardware, , , , , ,41200Mb/s-115nm-Reserved, ,-1,2,0,1011751727000075,21,2, ,-1,"CabinetNo=0,SubrackNo=1,SlotNo=21,SlotPos=2,SubSlotNo=-1,PortNo=2", ,TIMEINTERCONNECT,FModule,0, 
BSC6910UMTS,NE=353,PTM01, , ,FModule,D10045-02-3m-04, , ,2017-07-03,1,3,Hardware, , , , , ,41200Mb/s-115nm-Reserved, ,-1,3,0,1011751727000039,21,2, ,-1,"CabinetNo=0,SubrackNo=1,SlotNo=21,SlotPos=2,SubSlotNo=-1,PortNo=3", ,TIMEINTERCONNECT,FModule,0, 
BSC6910UMTS,NE=353,PTM01,V100R015C00B340, ,EOMUa,WP11EOMUa, , ,2017-08-09,0,10,Hardware,00,03054294, ,6, ,PARC WP11EOMUa Evolved Operation and Maintenance Unit REV:a, ,-1,-1,0,210305429410H8000091,10,0,V100R023C10SPC500,-1,"CabinetNo=0,SubrackNo=0,SlotNo=10,SlotPos=0, SubSlotNo=-1,PortNo=-1", ,Huawei,Board,0, 
BSC6910UMTS,NE=353,PTM01,V100R015C00B340, ,EOMUa,WP11EOMUa, , ,2017-08-08,0,12,Hardware,00,03054294, ,6, ,PARC WP11EOMUa Evolved Operation and Maintenance Unit REV:a, ,-1,-1,0,210305429410H8000092,12,0,V100R023C10SPC500,-1,"CabinetNo=0,SubrackNo=0,SlotNo=12,SlotPos=0, SubSlotNo=-1,PortNo=-1", ,Huawei,Board,0, 
BSC6910UMTS,NE=353,PTM01, , ,FModule,SPP10ELRIDFFHW, , ,2017-07-11,0,1,Hardware, , , , , ,10300Mb/s-1310nm-LC-10km(0.009mm), ,-1,1,0,H8C2002763,24,2, ,-1,"CabinetNo=0,SubrackNo=0,SlotNo=24,SlotPos=2,SubSlotNo=-1,PortNo=1", ,SOURCEPHOTONICS,FModule,0, 
BSC6910UMTS,NE=356,STG05,142,207,GCUb,WP11GCUb, , ,2017-08-09,0,14,Hardware,00,03054333, ,(U1)001(U82)001, ,PARC WP11GCUb General Clock Unit REV:b, ,-1,-1,0,210305433310H8000102,14,1,V100R023C10SPC500,-1,"CabinetNo=0,SubrackNo=0,SlotNo=14,SlotPos=1,SubSlotNo=-1,PortNo=-1", ,Huawei,Board,0, 
BSC6910UMTS,NE=356,STG05,142,207,GCUb,WP11GCUb, , ,2017-08-09,0,15,Hardware,00,03054333, ,(U1)001(U82)001, ,PARC WP11GCUb General Clock Unit REV:b, ,-1,-1,0,210305433310H8000101,15,1,V100R023C10SPC500,-1,"CabinetNo=0,SubrackNo=0,SlotNo=15,SlotPos=1,SubSlotNo=-1,PortNo=-1", ,Huawei,Board,0, 
BSC6910UMTS,NE=356,STG05,119,183,SCUc,WP11SCUc, , ,2016-12-24,0,20,Hardware,00,03056240, ,(U26)002(U1)007, ,PARC WP11SCUc GE Switching and Control Unit REV:c, ,-1,-1,0,210305624010GC000136,20,1,V100R023C10SPC500,-1,"CabinetNo=0,SubrackNo=0,SlotNo=20,SlotPos=1,SubSlotNo=-1,PortNo=-1", ,Huawei,Board,0, 
BSC6910UMTS,NE=356,STG05,119,183,SCUc,WP11SCUc, , ,2017-08-09,0,21,Hardware,00,03056240, ,(U26)002(U1)007, ,PARC WP11SCUc GE Switching and Control Unit REV:c, ,-1,-1,0,210305624010H8000185,21,1,V100R023C10SPC500,-1,"CabinetNo=0,SubrackNo=0,SlotNo=21,SlotPos=1,SubSlotNo=-1,PortNo=-1", ,Huawei,Board,0, 
BSC6910UMTS,NE=356,STG05,152,225,EXOUa,WP11EXOUa, , ,2017-08-09,0,22,Hardware,00,03054298, ,(U4)003(U1012)003(U30)003(U31)004, ,PARC  WP11EXOUa Evolved 2-port 10GE Optical interface Unit REV:a, ,-1,-1,0,210305429810H8000031,22,1,V100R023C10SPC500,-1,"CabinetNo=0,SubrackNo=0,SlotNo=22,SlotPos=1,SubSlotNo=-1,PortNo=-1", ,Huawei,Board,0, 
BSC6910UMTS,NE=356,STG05,152,225,EXOUa,WP11EXOUa, , ,2017-08-09,0,23,Hardware,00,03054298, ,(U4)003(U1012)003(U30)003(U31)004, ,PARC  WP11EXOUa Evolved 2-port 10GE Optical interface Unit REV:a, ,-1,-1,0,210305429810H8000032,23,1,V100R023C10SPC500,-1,"CabinetNo=0,SubrackNo=0,SlotNo=23,SlotPos=1,SubSlotNo=-1,PortNo=-1", ,Huawei,Board,0, 
BSC6910UMTS,NE=356,STG05,152,225,EXOUa,WP11EXOUa, , ,2017-08-09,0,24,Hardware,00,03054298, ,(U4)003(U1012)003(U30)003(U31)004, ,PARC  WP11EXOUa Evolved 2-port 10GE Optical interface Unit REV:a, ,-1,-1,0,210305429810H8000029,24,1,V100R023C10SPC500,-1,"CabinetNo=0,SubrackNo=0,SlotNo=24,SlotPos=1,SubSlotNo=-1,PortNo=-1", ,Huawei,Board,0, 
BSC6910UMTS,NE=356,STG05,152,225,EXOUa,WP11EXOUa, , ,2017-08-09,0,25,Hardware,00,03054298, ,(U4)003(U1012)003(U30)003(U31)004, ,PARC  WP11EXOUa Evolved 2-port 10GE Optical interface Unit REV:a, ,-1,-1,0,210305429810H8000030,25,1,V100R023C10SPC500,-1,"CabinetNo=0,SubrackNo=0,SlotNo=25,SlotPos=1,SubSlotNo=-1,PortNo=-1", ,Huawei,Board,0, 
BSC6910UMTS,NE=356,STG05, , ,PFCU,WP1E5PFNS, , ,2017-08-04,0,29,Hardware,00,02120662, , , ,"Fan Tray Assembly,PARCb,WP1E5PFNS,Base Station Controller 9 Fan Box", ,-1,-1,0,2102120662N0H8000064,29,0,2,-1,"CabinetNo=0,SubrackNo=0,SlotNo=29,SlotPos=0,SubSlotNo=-1,PortNo=-1", ,Huawei,FAN,0, 
BSC6910UMTS,NE=356,STG05, , ,PFCU,WP1E5PFNS, , ,2017-08-04,0,31,Hardware,00,02120662, , , ,"Fan Tray Assembly,PARCb,WP1E5PFNS,Base Station Controller 9 Fan Box", ,-1,-1,0,2102120662N0H8000030,31,0,2,-1,"CabinetNo=0,SubrackNo=0,SlotNo=31,SlotPos=0,SubSlotNo=-1,PortNo=-1", ,Huawei,FAN,0, 
BSC6910UMTS,NE=356,STG05, , ,MDMC,WP12PAMU, , ,2017-07-09,0,28,Hardware,00,03021JAH, , , ,"Manufactured Board,PARCb,WP12PAMU,Auto Power Monitor Unit", ,-1,-1,0,021JAH10H7000232,28,0,2,-1,"CabinetNo=0,SubrackNo=0,SlotNo=28,SlotPos=0,SubSlotNo=-1,PortNo=-1", ,Huawei,PMU,0, 
BSC6910UMTS,NE=356,STG05,152,225,EGPUa,WP11EGPUa, , ,2017-08-09,1,0,Hardware,00,03054296, ,(U4)003(U1012)003(U30)004(U31)003, ,PARC WP11EGPUa Evolved General Processing Unit REV:a, ,-1,-1,0,210305429610H8000061,0,0,V100R023C10SPC500,-1,"CabinetNo=0,SubrackNo=1,SlotNo=0,SlotPos=0,SubSlotNo=-1,PortNo=-1", ,Huawei,Board,0, 
BSC6910UMTS,NE=356,STG05,152,225,EGPUa,WP11EGPUa, , ,2017-08-09,1,1,Hardware,00,03054296, ,(U4)003(U1012)003(U30)004(U31)003, ,PARC WP11EGPUa Evolved General Processing Unit REV:a, ,-1,-1,0,210305429610H8000062,1,0,V100R023C10SPC500,-1,"CabinetNo=0,SubrackNo=1,SlotNo=1,SlotPos=0,SubSlotNo=-1,PortNo=-1", ,Huawei,Board,0, 
BSC6910UMTS,NE=356,STG05,152,225,EGPUa,WP11EGPUa, , ,2017-08-09,1,2,Hardware,00,03054296, ,(U4)003(U1012)003(U30)004(U31)003, ,PARC WP11EGPUa Evolved General Processing Unit REV:a, ,-1,-1,0,210305429610H8000063,2,0,V100R023C10SPC500,-1,"CabinetNo=0,SubrackNo=1,SlotNo=2,SlotPos=0,SubSlotNo=-1,PortNo=-1", ,Huawei,Board,0, 
BSC6910UMTS,NE=356,STG05,128,209,EGPUb,WP11EGPUb, , ,2018-02-05,1,3,Hardware,00,03056563, ,(U18)003(U1012)003(U32)001(U31)001, ,PARC WP11EGPUb Evolved General Processing Unit REV:b, ,-1,-1,0,210305656310J2000164,3,0,V100R023C10SPC500,-1,"CabinetNo=0,SubrackNo=1,SlotNo=3,SlotPos=0,SubSlotNo=-1,PortNo=-1", ,Huawei,Board,0, 
BSC6910UMTS,NE=356,STG05,128,209,EGPUb,WP11EGPUb, , ,2018-02-05,1,4,Hardware,00,03056563, ,(U18)003(U1012)003(U32)001(U31)001, ,PARC WP11EGPUb Evolved General Processing Unit REV:b, ,-1,-1,0,210305656310J2000171,4,0,V100R023C10SPC500,-1,"CabinetNo=0,SubrackNo=1,SlotNo=4,SlotPos=0,SubSlotNo=-1,PortNo=-1", ,Huawei,Board,0, 
BSC6910UMTS,NE=356,STG05,128,209,EGPUb,WP11EGPUb, , ,2018-02-05,1,5,Hardware,00,03056563, ,(U18)003(U1012)003(U32)001(U31)001, ,PARC WP11EGPUb Evolved General Processing Unit REV:b, ,-1,-1,0,210305656310J2000168,5,0,V100R023C10SPC500,-1,"CabinetNo=0,SubrackNo=1,SlotNo=5,SlotPos=0,SubSlotNo=-1,PortNo=-1", ,Huawei,Board,0, 
BSC6910UMTS,NE=356,STG05,128,209,EGPUb,WP11EGPUb, , ,2018-02-05,1,6,Hardware,00,03056563, ,(U18)003(U1012)003(U32)001(U31)001, ,PARC WP11EGPUb Evolved General Processing Unit REV:b, ,-1,-1,0,210305656310J2000162,6,0,V100R023C10SPC500,-1,"CabinetNo=0,SubrackNo=1,SlotNo=6,SlotPos=0,SubSlotNo=-1,PortNo=-1", ,Huawei,Board,0, 
BSC6910UMTS,NE=356,STG05,152,225,EGPUa,WP11EGPUa, , ,2017-08-09,1,7,Hardware,00,03054296, ,(U4)003(U1012)003(U30)004(U31)003, ,PARC WP11EGPUa Evolved General Processing Unit REV:a, ,-1,-1,0,210305429610H8000067,7,0,V100R023C10SPC500,-1,"CabinetNo=0,SubrackNo=1,SlotNo=7,SlotPos=0,SubSlotNo=-1,PortNo=-1", ,Huawei,Board,0, 
BSC6910UMTS,NE=356,STG05,152,225,EGPUa,WP11EGPUa, , ,2017-08-09,1,8,Hardware,00,03054296, ,(U4)003(U1012)003(U30)004(U31)003, ,PARC WP11EGPUa Evolved General Processing Unit REV:a, ,-1,-1,0,210305429610H8000066,8,0,V100R023C10SPC500,-1,"CabinetNo=0,SubrackNo=1,SlotNo=8,SlotPos=0,SubSlotNo=-1,PortNo=-1", ,Huawei,Board,0, 
BSC6910UMTS,NE=356,STG05,119,183,SCUc,WP11SCUc, , ,2017-08-09,1,20,Hardware,00,03056240, ,(U26)002(U1)007, ,PARC WP11SCUc GE Switching and Control Unit REV:c, ,-1,-1,0,210305624010H8000184,20,1,V100R023C10SPC500,-1,"CabinetNo=0,SubrackNo=1,SlotNo=20,SlotPos=1,SubSlotNo=-1,PortNo=-1", ,Huawei,Board,0, 
BSC6910UMTS,NE=356,STG05,119,183,SCUc,WP11SCUc, , ,2017-08-09,1,21,Hardware,00,03056240, ,(U26)002(U1)007, ,PARC WP11SCUc GE Switching and Control Unit REV:c, ,-1,-1,0,210305624010H8000183,21,1,V100R023C10SPC500,-1,"CabinetNo=0,SubrackNo=1,SlotNo=21,SlotPos=1,SubSlotNo=-1,PortNo=-1", ,Huawei,Board,0, 
BSC6910UMTS,NE=356,STG05, , ,PFCU,WP1E5PFNS, , ,2017-08-04,1,29,Hardware,00,02120662, , , ,"Fan Tray Assembly,PARCb,WP1E5PFNS,Base Station Controller 9 Fan Box", ,-1,-1,0,2102120662N0H8000065,29,0,2,-1,"CabinetNo=0,SubrackNo=1,SlotNo=29,SlotPos=0,SubSlotNo=-1,PortNo=-1", ,Huawei,FAN,0, 
BSC6910UMTS,NE=356,STG05, , ,PFCU,WP1E5PFNS, , ,2017-08-04,1,31,Hardware,00,02120662, , , ,"Fan Tray Assembly,PARCb,WP1E5PFNS,Base Station Controller 9 Fan Box", ,-1,-1,0,2102120662N0H8000058,31,0,2,-1,"CabinetNo=0,SubrackNo=1,SlotNo=31,SlotPos=0,SubSlotNo=-1,PortNo=-1", ,Huawei,FAN,0, 
BSC6910UMTS,NE=356,STG05, , ,MDMC,WP12PAMU, , ,2017-07-09,1,28,Hardware,00,03021JAH, , , ,"Manufactured Board,PARCb,WP12PAMU,Auto Power Monitor Unit", ,-1,-1,0,021JAH10H7000178,28,0,2,-1,"CabinetNo=0,SubrackNo=1,SlotNo=28,SlotPos=0,SubSlotNo=-1,PortNo=-1", ,Huawei,PMU,0, 
